sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_15_13_05_43_Chicken,206,0.4383350956454867,0.970873786407767,0.43784216761128986,6.853189411497019,0.0,all
dvSave-2021_02_15_23_54_17,252,0.4553669652679554,0.49603174603174605,0.45460695201355494,36.41327805806861,0.2222222222222222,all
00439_UAV_outdoor6,89,0.4557792857937479,0.6741573033707865,0.455256597465936,18.02798441001094,0.10112359550561797,all
dvSave-2021_02_06_15_12_44_car,126,0.4621247839069621,0.9047619047619048,0.4614404227975447,9.344338921356794,0.07142857142857142,all
dvSave-2021_02_06_08_56_18_windowPattern,336,0.46475719000471477,0.6339285714285714,0.46273671399614935,34.111308124746564,0.35714285714285715,all
dvSave-2021_02_06_15_14_26_blackcar,103,0.46890320099971183,0.9611650485436893,0.46894441395365316,8.554161203846167,0.02912621359223301,all
dvSave-2021_02_12_13_38_26,2167,0.4692256027633221,0.45962159667743424,0.46865649640312534,34.98959348081407,0.08998615597600369,all
dvSave-2021_02_16_17_20_20,951,0.4741022998198874,0.5215562565720294,0.4736394461433435,27.508576745716997,0.08096740273396424,all
tennis_long_005,1587,0.5122499017387563,0.9609325771896661,0.5120411433434918,7.0619002876444394,0.04221802142407057,all
dvSave-2021_02_06_09_21_53_car,46,0.5157124408092982,0.6956521739130435,0.5150870888400358,15.652809952143398,0.15217391304347827,all
dvSave-2021_02_06_09_16_35_car,157,0.5168064577158352,0.8726114649681529,0.5168884360489057,8.96940756145178,0.0,all
00345_UAV_outdoor6,88,0.5186768676867686,0.7954545454545454,0.5184227869948401,16.233774094473322,0.1590909090909091,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.5200907590759077,0.6708333333333333,0.5187135279820111,42.570503493653725,0.32916666666666666,all
video_0064,579,0.5233673626430001,1.0,0.5235983980195238,4.24447737564247,0.0,all
00370_UAV_outdoor6,20,0.5420792079207919,0.95,0.5420208030760184,8.741612755550594,0.0,all
dvSave-2021_02_16_17_12_18,1524,0.5518827473298511,0.7211286089238845,0.5522895204329549,16.45736440293129,0.025590551181102362,all
dvSave-2021_02_14_17_00_48,962,0.5615466952100615,0.998960498960499,0.5622066274118466,4.158305852079427,0.08316008316008316,all
dvSave-2021_02_04_21_20_22,257,0.5670532033748124,0.5642023346303502,0.567747130867272,28.03891157432864,0.06614785992217899,all
00423_UAV_outdoor6,88,0.5676192619261925,1.0,0.5682623839857143,1.6797117773779862,0.011363636363636364,all
00421_UAV_outdoor6,89,0.5692513071531873,1.0,0.5697572184436285,2.2233104188214967,0.07865168539325842,all
dvSave-2021_02_12_13_46_18,1094,0.5729903886183866,0.7129798903107861,0.5736440007714586,19.941393410499302,0.033820840950639856,all
video_0056,1254,0.5863375811265337,0.9649122807017544,0.5872008803167167,5.931323764873485,0.04784688995215311,all
dvSave-2021_02_15_23_51_36,834,0.5983332146164259,0.7026378896882494,0.5992639364279349,21.04725109479272,0.04436450839328537,all
video_0079,580,0.6020314100375554,0.993103448275862,0.6030498269520095,4.298598830348822,0.0034482758620689655,all
00503_UAV_outdoor6,88,0.605985598559856,0.9886363636363636,0.6071088279318895,6.4056272810186385,0.0,all
dvSave-2021_02_14_16_21_40,406,0.6089596644393502,0.9950738916256158,0.6101172109950498,3.5772097494542243,0.0,all
00340_UAV_outdoor6,88,0.6104860486048604,1.0,0.6114762357860332,4.163296515718653,0.0,all
video_0049,544,0.6115317414094349,0.9485294117647058,0.612574023348413,5.911468857390624,0.04779411764705882,all
00430_UAV_outdoor6,85,0.6249271986022134,0.7411764705882353,0.6248990016532087,26.49048522853827,0.24705882352941178,all
video_0050,1157,0.6281181272837744,0.9187554019014693,0.6291947479873946,7.397337185981013,0.08038029386343994,all
video_0070,626,0.6297883781988421,0.8722044728434505,0.6305249613155738,13.984442954792797,0.12939297124600638,all
dvSave-2021_02_15_13_24_49_girlhead,385,0.6394753761090395,0.7948051948051948,0.6400415803488522,31.176059256241185,0.2025974025974026,all
video_0060,1031,0.6424311684320712,0.991270611057226,0.6439353246967459,7.315840589628205,0.0,all
00473_UAV_outdoor6,88,0.6700045004500451,0.875,0.6718396288637997,10.580495163130132,0.0,all
00506_person_outdoor6,88,0.671804680468047,1.0,0.6734376978894828,6.124027084384931,0.0,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.6759719874426463,1.0,0.6779249185836151,7.095226593082742,0.0,all
00355_UAV_outdoor6,89,0.679497163199466,0.8314606741573034,0.6805537536386291,21.96364834075432,0.1348314606741573,all
dvSave-2021_02_14_16_56_01_house,365,0.6825715448257154,0.9780821917808219,0.6839381212167087,3.490753886248459,0.021917808219178082,all
video_0045,44,0.6851935193519351,0.9318181818181818,0.6871940426433197,8.782474224796673,0.022727272727272728,all
00445_UAV_outdoor6,89,0.6958504839247969,0.7415730337078652,0.698046109732792,18.509900352677796,0.056179775280898875,all
dydrant_001,503,0.7071629628171565,0.9681908548707754,0.7092591603751499,8.432232747343601,0.0,all
00432_UAV_outdoor6,89,0.7073089331405051,0.9887640449438202,0.7095199327272598,10.070655611106696,0.0,all
00406_UAV_outdoor6,89,0.7232172655467793,1.0,0.7258363666985379,5.957568227387457,0.0,all
00241_tennis_outdoor4,104,0.7275323686214776,1.0,0.7300086896866826,2.802031161265273,0.0,all
00197_driving_outdoor3,104,0.7293412033511044,1.0,0.7318288735201506,3.3741432326401974,0.0,all
00385_UAV_outdoor6,88,0.7534878487848787,1.0,0.7563047264096961,3.434085879583335,0.0,all
00464_UAV_outdoor6,89,0.753587718322394,1.0,0.7560977586526728,2.624386786699394,0.0,all
00478_UAV_outdoor6,88,0.7714896489648967,1.0,0.7743962696469615,5.285996450952974,0.0,all
00351_UAV_outdoor6,88,0.7873537353735376,1.0,0.7899729345306877,4.395875046393425,0.0,all
00147_tank_outdoor2,93,0.7910145853295005,0.9032258064516129,0.793806206805603,11.094544591124382,0.08602150537634409,all
00236_tennis_outdoor4,105,0.7917020273455918,1.0,0.7944248338561791,4.323417054835347,0.0,all
00398_UAV_outdoor6,128,0.7929300742574258,0.9453125,0.79574825092442,4.977268741105087,0.0078125,all
00408_UAV_outdoor6,89,0.7965290911113584,1.0,0.7995830791110774,3.169924334161033,0.0,all
00453_UAV_outdoor6,89,0.7987540327066414,0.9775280898876404,0.8014079252960035,4.18942149600007,0.0,all
00442_UAV_outdoor6,89,0.8024251863388586,1.0,0.8056002341403691,3.010224224944421,0.0,all
00416_UAV_outdoor6,89,0.8035376571365,1.0,0.8065299868387639,3.666459466731025,0.0,all
00410_UAV_outdoor6,88,0.809068406840684,0.9886363636363636,0.8124371846106301,4.77747275903987,0.0,all
00437_UAV_outdoor6,89,0.8093225052842363,0.9887640449438202,0.812281251132733,3.955393096516188,0.0,all
00447_UAV_outdoor6,88,0.8361836183618363,0.9545454545454546,0.840012729489937,4.638864691504421,0.0,all
00466_UAV_outdoor6,89,0.846812771164757,1.0,0.8507049196688008,1.4924880931080573,0.0,all
00433_UAV_outdoor6,89,0.8541550784291914,1.0,0.8581877677317835,2.93891057473221,0.0,all
00413_UAV_outdoor6,89,0.8557125375458895,1.0,0.8594476118943296,2.112157879527227,0.0,all
00458_UAV_outdoor6,88,0.8635238523852385,1.0,0.867102638783027,4.299093735050325,0.0,all
00449_UAV_outdoor6,88,0.8735373537353736,1.0,0.8775403225606556,2.3948352788721823,0.0,all
00141_tank_outdoor2,105,0.8809995285242811,0.9904761904761905,0.8853460658809454,6.542611235741733,0.0,all
