sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
video_0056,1254,0.32706428537590604,0.4649122807017544,0.3225901321365334,54.4366508942272,0.5494417862838915,all
00432_UAV_outdoor6,89,0.33685615752586495,0.3258426966292135,0.3356030042402076,47.904748934934204,0.5617977528089888,all
00423_UAV_outdoor6,88,0.3422592259225923,1.0,0.3411641955624345,3.2686355267048413,0.045454545454545456,all
dvSave-2021_02_15_13_28_20_cash,722,0.3457392830695811,0.19113573407202217,0.3439005738525924,44.29676786729305,0.10941828254847645,all
00511_person_outdoor6,89,0.3509845366559127,0.4157303370786517,0.34908319006192,39.65272343580288,0.16853932584269662,all
video_0005,632,0.3619187868153904,0.3987341772151899,0.36003451266009273,47.57985891868812,0.21677215189873417,all
00451_UAV_outdoor6,89,0.36400044498831907,0.47191011235955055,0.36218976514465206,24.27757748226823,0.12359550561797752,all
dvSave-2021_02_06_15_18_36_redcar,177,0.3691335235218437,0.4689265536723164,0.3677341920130761,27.894262903437845,0.12429378531073447,all
dvSave-2021_02_15_13_13_44_whitecar,106,0.38184195778068375,0.5566037735849056,0.37865141144606546,35.61338299691482,0.46226415094339623,all
dvSave-2021_02_06_17_16_26_whitecar,506,0.3873909130043439,0.6027667984189723,0.3846521299323804,51.3305344378281,0.32608695652173914,all
dvSave-2021_02_06_15_08_41_flag,613,0.3880929691664109,0.566068515497553,0.38517467601553596,45.765393135494946,0.41272430668841764,all
dvSave-2021_02_14_17_00_48,962,0.41324797760441323,0.5363825363825364,0.41189732849842464,53.90745082350058,0.4802494802494803,all
dvSave-2021_02_06_10_03_17_GreenPlant,2139,0.4155129397932781,0.4319775596072931,0.4139191753609,60.1257709262786,0.364656381486676,all
dvSave-2021_02_06_09_21_53_car,46,0.4306930693069307,0.5652173913043478,0.42951995756394384,22.043097192327004,0.13043478260869565,all
tennis_long_003,1236,0.43102150020827323,0.7532362459546925,0.42924239363812583,23.539922609618696,0.25,all
dvSave-2021_02_15_13_14_18_blackcar,106,0.4377918923967869,0.5377358490566038,0.4367514729148731,37.02861255029112,0.36792452830188677,all
dvSave-2021_02_06_10_05_38_phone,2297,0.4473376810907037,0.5141488898563343,0.44670569838783725,44.11037482943766,0.369177187636047,all
00421_UAV_outdoor6,89,0.44943820224719105,1.0,0.44883455583208787,2.8788594127527745,0.10112359550561797,all
video_0018,290,0.45343120518948443,0.2655172413793103,0.4526064469631363,42.00088983184859,0.07586206896551724,all
video_0073,482,0.45464442709831143,0.5871369294605809,0.4523524487062165,42.543416971921616,0.4066390041493776,all
dvSave-2021_02_04_20_41_53,1119,0.45600297295145065,0.3923145665773012,0.45543704130503937,36.37387149638332,0.07149240393208221,all
dvSave-2021_02_16_17_07_38,803,0.47204172472041717,0.33374844333748444,0.4718057790119511,26.69510013306079,0.0112079701120797,all
dvSave-2021_02_16_17_38_25,696,0.482915101855013,0.9051724137931034,0.48258181559603125,11.25660116526258,0.04885057471264368,all
dvSave-2021_02_16_17_23_10,1945,0.501987833744814,0.4210796915167095,0.5020340676387662,28.12778571641892,0.07197943444730077,all
dvSave-2021_02_15_23_54_17,252,0.5116297344020115,0.626984126984127,0.5109222676569865,36.35526130305152,0.19444444444444445,all
dvSave-2021_02_04_20_49_43,1666,0.5320623298824481,0.6182472989195679,0.531937723366803,29.864958296292894,0.27190876350540216,all
video_0015,344,0.5326962928851025,0.6133720930232558,0.5329284389464692,22.479495612371487,0.055232558139534885,all
dvSave-2021_02_16_17_15_53,1504,0.5451469349062565,0.6030585106382979,0.5455187163847248,25.779096224109118,0.0711436170212766,all
dvSave-2021_02_12_13_38_26,2167,0.5527238002988116,0.6262113520996769,0.5529327379820196,27.65549273192437,0.1121365943700969,all
00351_UAV_outdoor6,88,0.5556930693069307,0.8409090909090909,0.5566115820380718,13.04026004363293,0.022727272727272728,all
dvSave-2021_02_16_17_20_20,951,0.5654704271688998,0.5688748685594112,0.5662704863539039,22.673027285039005,0.022082018927444796,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.5683168316831683,0.6916666666666667,0.5676254860305322,41.90519867600984,0.30833333333333335,all
video_0021,1109,0.5810872340615486,0.7745716862037872,0.5818316788175841,20.359982503304632,0.18755635707844906,all
00510_person_outdoor6,58,0.5814271082280643,0.7068965517241379,0.5824101132091577,16.776157207142184,0.06896551724137931,all
00473_UAV_outdoor6,88,0.6066606660666067,0.6477272727272727,0.6074853423447167,21.757721692737007,0.022727272727272728,all
00370_UAV_outdoor6,20,0.6089108910891089,0.9,0.6103524609506334,8.158669459303558,0.0,all
video_0070,626,0.6091639515389238,0.8083067092651757,0.609617483419972,22.348956108087663,0.1900958466453674,all
dvSave-2021_02_16_17_29_37,1162,0.6106746647125986,0.8975903614457831,0.6118939878133168,8.95963292655143,0.04388984509466437,all
00345_UAV_outdoor6,88,0.6193744374437443,1.0,0.6209791905402564,3.3048815958369433,0.0,all
dvSave-2021_02_12_13_46_18,1094,0.6205042807754266,0.5301645338208409,0.6215443943660139,24.64720662509875,0.016453382084095063,all
dvSave-2021_02_15_23_51_36,834,0.6220528527672912,0.7721822541966427,0.6229582364862788,22.37526245047461,0.13189448441247004,all
dvSave-2021_02_08_21_05_56_motor,67,0.627013447613418,0.9850746268656716,0.6281462246279907,5.621839619540014,0.0,all
00340_UAV_outdoor6,88,0.6314131413141315,1.0,0.6329400026743492,3.87834771658527,0.0,all
video_0049,544,0.6358656086196854,0.8676470588235294,0.6365990122298806,7.503484754261064,0.1323529411764706,all
dydrant_001,503,0.6405133555105014,0.6163021868787276,0.6417220409428812,28.74957589553717,0.0437375745526839,all
video_0067,1552,0.6481831172808002,0.904639175257732,0.6492858226345523,9.096345229734,0.09922680412371133,all
dvSave-2021_02_15_13_08_12_blackcar,259,0.6488397874536489,0.7915057915057915,0.6498350918665579,17.206972870448887,0.1891891891891892,all
dvSave-2021_02_04_21_20_22,257,0.6525792657086721,0.4980544747081712,0.654326312578285,27.268118069631456,0.04669260700389105,all
dvSave-2021_02_14_16_21_40,406,0.6738038335853289,0.9950738916256158,0.6756813544595301,2.999029425385129,0.0,all
00398_UAV_outdoor6,128,0.6786045792079208,0.7578125,0.6789485617896214,68.32608917949167,0.2265625,all
video_0064,579,0.6864002462422408,1.0,0.6883593240252179,2.728419653004613,0.0,all
dvSave-2021_02_16_17_12_18,1524,0.6993256412255399,0.8254593175853019,0.701281342539858,10.99825916320341,0.05249343832020997,all
dvSave-2021_02_16_17_34_11,1372,0.7092702710504287,0.9424198250728864,0.7114222977551067,7.9820580304571305,0.0058309037900874635,all
00478_UAV_outdoor6,88,0.715796579657966,0.9431818181818182,0.7177862016995958,7.937140490653132,0.0,all
00406_UAV_outdoor6,89,0.7269996662587606,0.8426966292134831,0.7291074518428736,9.649374458037425,0.0,all
00404_UAV_outdoor6,89,0.7403493158304595,0.8876404494382022,0.7430569192593343,8.23897097593802,0.0,all
00445_UAV_outdoor6,89,0.7612637668261206,0.8764044943820225,0.7639248593156939,14.295454896650146,0.056179775280898875,all
00453_UAV_outdoor6,89,0.7781733229502725,0.9662921348314607,0.7809786534807823,6.400542798802378,0.0,all
dvSave-2021_02_15_13_24_49_girlhead,385,0.7788607432171789,0.9896103896103896,0.7817630878672992,4.659662782765406,0.0025974025974025974,all
00506_person_outdoor6,88,0.780040504050405,0.9659090909090909,0.7828999598270582,5.112578241701087,0.0,all
00241_tennis_outdoor4,104,0.7831302361005333,1.0,0.7860049627087247,3.1219774806518665,0.0,all
00464_UAV_outdoor6,89,0.795527867393481,1.0,0.7979810813236368,2.300208930448887,0.0,all
00410_UAV_outdoor6,88,0.8132313231323133,1.0,0.8158851529058172,4.386538549922424,0.0,all
00435_UAV_outdoor6,89,0.8141061297140949,0.9101123595505618,0.8168728995276738,7.75730974782522,0.0,all
00385_UAV_outdoor6,88,0.8171692169216922,1.0,0.8204081498870376,2.341971309315941,0.0,all
00442_UAV_outdoor6,89,0.8198909778618312,1.0,0.8230051833594089,3.015980621759749,0.0,all
00416_UAV_outdoor6,89,0.8246746022916899,1.0,0.8269095398950999,4.862318621658118,0.0,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.8354986718184015,1.0,0.8389843645224752,2.690322291757241,0.0,all
00433_UAV_outdoor6,89,0.8385804872622092,0.9550561797752809,0.8420216612937113,6.4250741073011355,0.0,all
00430_UAV_outdoor6,85,0.8420500873616776,0.9176470588235294,0.8459019359094236,5.4052092277416905,0.0,all
00236_tennis_outdoor4,105,0.8571428571428571,1.0,0.8603215973488672,2.3385589183954094,0.0,all
00466_UAV_outdoor6,89,0.8584937145399933,1.0,0.8610517105592521,1.8540883031364044,0.0,all
00437_UAV_outdoor6,89,0.8611636444543331,1.0,0.8645922094370618,2.5829818400888165,0.0,all
00408_UAV_outdoor6,89,0.8612748915340972,1.0,0.8650408751586404,2.867904143384843,0.0,all
00355_UAV_outdoor6,89,0.8722883524307486,0.9887640449438202,0.8756583624597818,3.270763155850945,0.0,all
00147_tank_outdoor2,93,0.876503779410199,0.9354838709677419,0.8806094370468782,8.842431900844346,0.053763440860215055,all
00447_UAV_outdoor6,88,0.8828757875787577,1.0,0.8864705833503357,3.0182677238160167,0.0,all
00449_UAV_outdoor6,88,0.8889513951395139,1.0,0.8934179045469743,1.8355328015015424,0.0,all
00413_UAV_outdoor6,89,0.8917565913894759,1.0,0.8954945743346966,1.876127419685877,0.0,all
00458_UAV_outdoor6,88,0.9054905490549054,1.0,0.9095825891405149,2.2509912422056986,0.0,all
00141_tank_outdoor2,105,0.9502121640735502,1.0,0.9545098870644669,2.3558653368403495,0.0,all
